settings_1,settings_2,snr,parameter.ID,T,fp_1,fp_2,fp_3,fp_4,fn_1,fn_2,fn_3,fn_4,mse_1,mse_2,mse_3,mse_4,compTime_1,compTime_2,compTime_3,compTime_4,converged_1,converged_2,converged_3,converged_4
20,0.01,1.25749099656444,1,500,17,11,13,7,2,0,2,2,9.23028668890086e-05,5.67469998136598e-06,9.22894490391818e-05,9.22452227462142e-05,55.213393,221.859617,48.189206,229.093778,0,0,0,0
20,0.01,0.750626391202498,1,500,11,5,10,4,2,2,2,2,9.40641647793729e-05,9.38423928086978e-05,9.40398865457687e-05,9.37712467218258e-05,55.084566,223.867752,58.029395,233.21972,0,0,0,0
20,0.01,1.22546969005819,1,500,20,14,18,7,0,0,0,2,2.53913398313548e-05,2.23467821414822e-05,2.46062228672214e-05,9.80319107626724e-05,54.347683,242.242162,58.183373,211.920643,0,0,0,0
20,0.01,0.950670910664195,1,500,11,5,10,1,2,2,2,2,0.000118108945442582,0.000117971466729822,0.000118095305156436,0.000117397384813996,58.93375,233.896559,50.995817,228.490333,0,0,0,0
20,0.01,1.21893359826291,1,500,16,5,13,3,2,2,2,2,0.000102148392813375,9.86481930854931e-05,0.000102141013997812,9.85570275782684e-05,60.910382,243.322598,51.104041,190.691266,0,0,0,0
20,0.01,1.2655287609256,1,1000,27,18,13,6,0,0,2,2,2.42604750314992e-05,2.25425900021465e-05,9.58281027357536e-05,9.56020649830019e-05,81.711798,316.52852,72.418576,284.764482,0,0,0,0
20,0.01,0.763390793040345,1,1000,8,4,7,4,1,1,1,1,3.78923199658355e-05,3.78020075203367e-05,3.78755051664108e-05,3.78020075203367e-05,78.254465,320.733524,72.234088,281.781143,0,0,0,0
20,0.01,1.06130222833366,1,1000,28,16,18,6,0,0,1,1,9.34651465720055e-05,4.49973909193953e-05,5.91462883226585e-05,5.72776203911261e-05,76.431775,301.968792,76.612723,286.824906,0,0,0,0
20,0.01,1.02261639144278,1,1000,15,7,12,7,0,1,1,1,2.23230287675958e-06,2.75482087359503e-05,2.75778484339655e-05,2.75460782780104e-05,90.502198,310.099975,84.147054,290.803299,0,0,0,0
20,0.01,0.994018088512086,1,1000,16,11,8,1,1,0,2,2,3.14714676149964e-05,4.40067676588617e-06,9.21674353199913e-05,9.20730637628057e-05,68.476084,297.809693,72.401705,270.806132,0,0,0,0
20,0.01,0.923677673458296,1,2000,17,7,11,2,0,0,1,1,7.52623296460746e-07,2.61297954734587e-07,2.73383247463056e-05,2.72962715262045e-05,156.653861,573.378367,130.580904,482.473408,0,0,0,0
20,0.01,1.14349523479319,1,2000,13,8,11,5,0,0,0,0,1.54435455920431e-06,1.53677014497673e-06,1.54317510716179e-06,1.54191667520064e-06,141.204412,557.740986,130.050911,488.56008,0,0,0,0
20,0.01,1.12503785241456,1,2000,15,4,16,1,0,0,0,0,6.80621909669736e-06,6.71221049955197e-06,6.80659424641228e-06,6.70137679035001e-06,162.951695,542.331319,133.819949,544.197809,0,0,0,0
20,0.01,1.24920341635508,1,2000,16,9,13,7,1,0,1,1,2.73684852330585e-05,5.772783582912e-07,2.73674581374239e-05,2.73567984787449e-05,182.684004,602.073218,144.690438,524.242128,0,0,0,0
20,0.01,0.947846837259795,1,2000,18,8,8,6,0,0,0,0,2.19604956835998e-06,8.76372206272785e-07,1.44852762182344e-06,8.66747216995788e-07,160.290547,607.142493,169.399384,491.195899,0,0,0,0
20,0.02,0.563756771819004,2,500,12,9,12,5,2,2,2,2,5.44318772755279e-05,5.43379861073017e-05,5.44318772755279e-05,5.40579631793786e-05,35.581902,188.351347,40.70489,195.705244,0,0,0,0
20,0.02,0.515286775954402,2,500,12,7,10,5,2,2,2,2,6.13651186640675e-05,6.08949109103562e-05,6.1240030650723e-05,6.06214224564674e-05,47.225666,218.373284,36.581308,177.299507,0,0,0,0
20,0.02,0.652506120714076,2,500,15,6,18,2,2,2,2,2,8.73301398349403e-05,8.34363702620557e-05,8.72897264652525e-05,8.40306584381779e-05,44.115858,183.102981,35.568901,172.289306,0,0,0,0
20,0.02,0.563777567826387,2,500,10,6,10,1,2,2,2,2,8.42674033497371e-05,8.39826542438899e-05,8.42674033497371e-05,7.81922271544737e-05,42.051233,181.998822,42.836734,177.368241,0,0,0,0
20,0.02,0.550036097659904,2,500,14,8,13,7,1,1,1,1,4.01460596697602e-05,4.00551698492625e-05,4.01292419145584e-05,3.99571464245285e-05,34.003148,190.364465,41.680831,173.398343,0,0,0,0
20,0.02,0.641134331123943,2,1000,14,8,11,6,1,1,1,0,4.60837611617299e-05,4.33112529691847e-05,4.33935864052288e-05,3.48753056007119e-05,70.450627,288.417583,69.367994,246.335613,0,0,0,0
20,0.02,0.546768994178542,2,1000,18,13,12,3,1,1,1,1,9.17216311462617e-05,9.99221701444673e-05,5.467988652047e-05,3.19503251687169e-05,64.208046,327.823529,65.413408,289.194902,0,0,0,0
20,0.02,0.510910752596031,2,1000,8,2,10,1,1,1,1,1,6.77011696670495e-05,6.64547681831351e-05,6.77302747275682e-05,6.64101351687775e-05,58.719604,286.281361,58.046308,259.692362,0,0,0,0
20,0.02,0.703033938283807,2,1000,17,6,18,6,1,1,1,1,1.51114292549297e-05,1.49419757624196e-05,1.5106535855837e-05,1.49514077040727e-05,72.258811,304.363921,65.154771,290.026751,0,0,0,0
20,0.02,0.625568561415209,2,1000,10,8,13,8,3,1,1,1,0.000179511900581401,4.66278712773291e-05,2.62145869349149e-05,4.66278712773291e-05,73.412399,286.776685,60.17956,259.56864,0,0,0,0
20,0.02,0.566289389068532,2,2000,13,8,11,4,0,0,0,0,6.09842957708055e-06,1.64271765658094e-05,5.84843154703001e-06,5.75577655842726e-06,135.675052,600.038343,114.251122,513.381812,0,0,0,0
20,0.02,0.551965169991854,2,2000,11,4,11,4,1,1,1,1,1.24770878902908e-05,1.2403932421852e-05,1.24770878902908e-05,1.24162089200886e-05,133.207138,549.38303,147.190203,503.594572,0,0,0,0
20,0.02,0.576658197233101,2,2000,17,8,11,6,0,0,0,0,1.69292793808497e-05,1.68315634613192e-05,1.67545811821395e-05,1.67175526568106e-05,135.67241,641.362304,115.714011,547.271544,0,0,0,0
20,0.02,0.593852312662521,2,2000,9,1,12,3,1,1,0,0,2.13855119386218e-05,2.13818146782764e-05,1.52197248677139e-05,1.2885148379392e-05,142.35948,494.893257,110.04912,516.454792,0,0,0,0
20,0.02,0.508815443233165,2,2000,8,1,4,1,1,1,1,1,2.5907437047155e-05,2.58225841393594e-05,2.58608250653212e-05,2.58225841393594e-05,119.110612,547.115279,133.415726,514.471839,0,0,0,0
20,0.05,0.687567301110009,3,500,14,6,6,2,2,2,2,2,0.00113727212523739,0.001133858367505,0.00112753953271089,0.00110314884684247,26.534208,161.525697,38.717373,181.515899,0,0,0,0
20,0.05,0.705261544045892,3,500,16,3,5,3,2,2,2,2,0.00105820269523201,0.00101701489686903,0.000985368501218393,0.000984064476573628,34.262378,189.24848,37.899707,157.872858,0,0,0,0
20,0.05,0.678310493629963,3,500,16,6,11,4,2,2,2,2,0.00119783769588193,0.00118563396870825,0.00118942243346234,0.00116409383276545,30.071346,159.158109,30.036588,161.378641,0,0,0,0
20,0.05,0.67848149528918,3,500,11,2,8,3,2,2,2,2,0.00119373256275844,0.00118195042684342,0.00119015002427728,0.00118220529565196,33.718614,180.202403,35.383339,175.965261,0,0,0,0
20,0.05,0.732499587778124,3,500,15,7,13,4,2,2,2,2,0.00119973954918841,0.00118145907157202,0.00119824698387602,0.00114510651583758,34.947552,174.18376,31.057151,162.124179,0,0,0,0
20,0.05,0.66668800413354,3,1000,7,3,2,1,2,2,2,2,0.000976201731496453,0.000975395877996149,0.00097277856852027,0.000972128587336001,42.328437,213.254079,47.836715,215.898942,0,0,0,0
20,0.05,0.669553614652926,3,1000,7,1,3,1,2,2,2,2,0.000956861978446154,0.000954335131240024,0.000955089627914184,0.000954335131240024,53.9961,218.460384,48.185606,241.395919,0,0,0,0
20,0.05,0.678089118601507,3,1000,8,1,5,0,2,2,2,2,0.000981288274289038,0.000981475202276095,0.000981267320844478,0.000981354873304585,51.65791,242.554327,52.058676,221.025999,0,0,0,0
20,0.05,0.646656757282626,3,1000,6,2,5,2,2,2,2,2,0.000934768861966989,0.000927343421311176,0.000928838941385878,0.000927343421311176,48.906609,228.873093,45.56496,221.401649,0,0,0,0
20,0.05,0.721830411727309,3,1000,7,2,2,1,2,2,2,2,0.000978893148009475,0.000978436714206372,0.000978436714206372,0.000974245298467106,51.484119,262.320354,47.449941,217.251492,0,0,0,0
20,0.05,0.671141159668912,3,2000,19,9,13,6,0,0,1,1,3.72910108682934e-05,4.26346731528235e-05,6.35605131030625e-05,6.26422147610808e-05,82.931445,405.054865,85.924674,343.460922,0,0,0,0
20,0.05,0.695978146730512,3,2000,5,7,1,3,2,1,2,1,0.000925280237587278,8.10004915316681e-05,0.000925127643167047,7.10206507459331e-05,103.116081,413.813128,81.858256,320.848058,0,0,0,0
20,0.05,0.682195202773371,3,2000,17,4,6,0,1,1,1,1,0.000164044334208032,0.000147125341290752,0.00015170287183021,0.000137692618539596,81.30946,390.859213,87.992136,387.83024,0,0,0,0
20,0.05,0.680103305417399,3,2000,25,15,23,9,0,0,1,1,5.94527038341086e-05,4.88417843003867e-05,7.7744536644018e-05,7.37529417137134e-05,114.174473,500.626964,116.427116,423.524106,0,0,0,0
20,0.05,0.689239973920432,3,2000,4,12,1,2,2,0,2,2,0.000915111987442471,4.34634980681712e-05,0.000914016401319761,0.000914846415769882,101.490487,411.42513,81.298215,391.550815,0,0,0,0
20,0.01,0.876011916143722,4,500,12,5,8,5,0,0,0,0,1.58422551626338e-05,1.35300374941216e-05,1.57880380142027e-05,1.35300374941216e-05,45.993975,207.666411,47.149595,189.132096,0,0,0,0
20,0.01,0.809659013957239,4,500,13,7,8,6,0,0,0,0,5.371506382468e-05,5.41318876519338e-05,5.4169454268563e-05,5.40940652630185e-05,49.27197,203.007487,46.890792,192.337694,0,0,0,0
20,0.01,0.749866021208635,4,500,7,3,5,3,0,0,0,0,2.91708701473828e-05,2.86534160731953e-05,2.90968986639506e-05,2.86534160731953e-05,46.17482,200.708259,43.474349,189.268167,0,0,0,0
20,0.01,0.629370853907523,4,500,8,3,6,4,0,0,0,0,2.84480473432148e-05,2.7882903710128e-05,2.83277995245354e-05,2.80960585039828e-05,42.291857,195.320069,41.752147,168.503233,0,0,0,0
20,0.01,0.657257021932882,4,500,8,3,6,2,0,0,0,0,1.46005160371859e-05,1.42584441714932e-05,1.45025194753392e-05,1.41400132313846e-05,40.453652,177.037466,40.596335,186.01717,0,0,0,0
20,0.01,0.672453040920182,4,1000,9,5,1,4,0,0,0,0,4.72058797887668e-05,4.70913471902954e-05,4.70200764681064e-05,4.70830419651182e-05,69.343021,278.548836,57.572555,255.03471,0,0,0,0
20,0.01,0.909361180006892,4,1000,10,13,15,2,0,0,0,0,8.29811377297405e-06,2.84723017716193e-05,2.84887536157934e-05,7.85471607791051e-06,75.679607,297.397282,73.813033,267.444901,0,0,0,0
20,0.01,0.626335334116884,4,1000,4,3,4,3,0,0,0,0,1.91655904534535e-05,1.91449869713127e-05,1.91655904534535e-05,1.91449869713127e-05,69.713862,268.291275,65.86433,281.249291,0,0,0,0
20,0.01,0.753557293934128,4,1000,5,4,5,4,0,0,0,0,2.02186529687436e-05,2.01989025017773e-05,2.02186529687436e-05,2.01989025017773e-05,71.24073,264.125156,62.75454,251.198436,0,0,0,0
20,0.01,0.716430699174414,4,1000,7,3,3,2,0,0,0,0,1.13227675694725e-05,1.11617720991491e-05,1.11617720991491e-05,1.11405908282911e-05,68.059854,282.873661,59.867971,280.559141,0,0,0,0
20,0.01,0.789079087185655,4,2000,11,5,9,3,0,0,0,0,9.29595675423808e-06,9.42347718093456e-06,9.29036261295525e-06,9.37347989500084e-06,145.57717,482.798677,139.962663,527.410082,0,0,0,0
20,0.01,0.97072443473809,4,2000,10,3,3,1,0,0,0,0,7.53115246727513e-06,7.54992334669198e-06,7.54992334669198e-06,7.54285373612778e-06,162.694743,529.803519,134.216388,548.483615,0,0,0,0
20,0.01,0.972111892908425,4,2000,3,1,1,0,0,0,0,0,6.20241687160801e-06,6.19516775243662e-06,6.19516775243662e-06,6.18862091845468e-06,164.214166,571.063537,101.35547,440.203341,0,0,0,0
20,0.01,0.802972685306355,4,2000,9,4,8,0,0,0,0,0,1.1801214433513e-05,1.13372380724484e-05,1.17936379123343e-05,1.12500430233951e-05,148.774668,542.799444,134.53166,479.335764,0,0,0,0
20,0.01,0.803844327679327,4,2000,7,4,4,3,0,0,0,0,3.71292965947681e-06,3.69182670834549e-06,3.69182670834549e-06,3.57242941369256e-06,150.624943,517.251756,115.854431,452.964162,0,0,0,0
20,0.02,0.776565324691011,5,500,15,6,8,3,4,4,4,4,0.000168846188361887,0.000159415647905001,0.000158818003521926,0.000159291037977669,36.375992,175.683925,38.556941,190.315634,0,0,0,0
20,0.02,0.776664234646119,5,500,11,10,7,4,4,3,4,4,0.000150731404405651,5.92187230469122e-05,0.000150867708126746,0.000150713726134518,51.258085,212.224557,52.193808,206.844334,0,0,0,0
20,0.02,1.12738480495899,5,500,14,8,15,4,3,3,3,3,4.65136056478885e-05,4.68045601958964e-05,4.65144678693793e-05,4.40486142459113e-05,40.9344,194.838965,48.458447,208.328125,0,0,0,0
20,0.02,0.686920065668491,5,500,10,4,13,4,4,4,2,4,0.000190852150586972,0.000190645799092798,6.37942600263662e-05,0.00019066707270475,42.75803,196.334603,40.692675,159.98559,0,0,0,0
20,0.02,1.00201895076694,5,500,17,7,15,4,3,3,3,4,4.49259876397646e-05,4.3754583354559e-05,4.39450076414309e-05,0.00015679412752571,38.396316,174.813914,45.033526,192.62767,0,0,0,0
20,0.02,1.05752856108391,5,1000,13,6,14,4,3,3,3,3,3.20376789004756e-05,3.04991509164396e-05,3.20386395080588e-05,3.04811435055972e-05,76.868365,291.939226,66.840203,252.172425,0,0,0,0
20,0.02,1.0061112997914,5,1000,15,16,14,5,3,2,3,3,2.44115459029646e-05,6.50568052501053e-05,2.44153589187876e-05,2.43560342543964e-05,65.991233,304.851011,67.965211,278.405466,0,0,0,0
20,0.02,0.952033152423505,5,1000,16,11,16,9,3,3,3,3,3.29509115156946e-05,3.18609391484024e-05,3.29509115156946e-05,3.18444156392644e-05,69.302306,283.590092,73.60678,275.732428,0,0,0,0
20,0.02,1.16881642734911,5,1000,18,11,16,8,2,2,2,2,2.57549757953272e-05,2.57851590535089e-05,2.57978590302424e-05,2.57737854141271e-05,81.781004,310.638728,82.341733,310.795793,0,0,0,0
20,0.02,0.99568306392311,5,1000,14,11,13,9,3,3,3,3,8.95633411904118e-05,9.03883482583535e-05,8.95600519683898e-05,8.95204765976664e-05,88.251698,329.221743,78.111523,310.026055,0,0,0,0
20,0.02,1.10189167310389,5,2000,16,7,12,6,2,2,2,2,4.4275172497331e-05,3.51677169854313e-05,3.51777366491312e-05,3.51721001573045e-05,186.34152,623.009378,120.717294,431.823047,0,0,0,0
20,0.02,0.942993756461733,5,2000,17,8,15,3,2,2,2,2,2.11419987410876e-05,2.97663537101865e-05,2.11395274079212e-05,2.10042373408172e-05,165.421149,537.593987,135.553622,532.503361,0,0,0,0
20,0.02,0.97644288069496,5,2000,14,10,9,8,2,2,3,2,2.90130957254242e-05,2.90029161300583e-05,3.24177334699858e-05,2.90148669441601e-05,129.803289,516.693003,121.722549,473.499791,0,0,0,0
20,0.02,0.957761209784632,5,2000,16,11,16,11,2,2,2,2,2.05646713379966e-05,2.04744800265836e-05,2.05646713379966e-05,2.83421157567286e-05,148.777158,523.51284,124.979443,466.741507,0,0,0,0
20,0.02,0.838080415586539,5,2000,13,12,9,7,3,2,3,3,3.27581613405667e-05,2.10142634430542e-05,3.27499130949361e-05,3.2737720109317e-05,147.602282,543.831662,131.622363,484.630045,0,0,0,0
20,0.05,0.991644185615595,6,500,13,2,15,6,16,4,8,3,0.0153264041463803,0.000329404794180714,0.00352586285294526,0.000305013732087292,58.477901,184.435542,67.925819,179.967649,0,0,0,0
20,0.05,0.527572545403482,6,500,11,2,4,1,4,4,5,4,0.000712914172938098,0.000702381294178686,0.000985876791074142,0.000693519512698823,25.884089,170.082916,31.633063,177.491211,0,0,0,0
20,0.05,0.506897963522097,6,500,9,5,7,3,3,3,4,3,0.000392952877258467,0.00037646586631461,0.000744675376010292,0.000375694385441126,41.376312,163.735023,27.922436,138.885072,0,0,0,0
20,0.05,0.553828095792032,6,500,14,10,14,2,4,2,4,7,0.000713488568613,0.000414807034413243,0.000713488568613,0.00130909746455639,32.374382,156.785538,34.220549,139.054896,0,0,0,0
20,0.05,0.51972551387211,6,500,8,6,9,3,3,3,3,3,0.000411541936470358,0.000418236141987498,0.000411153013984626,0.000417284566604492,29.981498,147.781496,28.350946,151.138101,0,0,0,0
20,0.05,0.601328939844304,6,1000,14,10,14,8,0,0,0,0,0.000117118110110706,0.000115667548679757,0.000120409763345575,0.000110108337785982,45.825277,205.397469,41.002324,196.110557,0,0,0,0
20,0.05,0.51521200969598,6,1000,21,6,12,7,1,3,3,3,0.000408379446065296,0.000382151237655176,0.000382511249077747,0.000406516308768593,43.552758,223.875028,38.729455,214.772032,0,0,0,0
20,0.05,0.555755948991567,6,1000,15,13,15,6,2,1,3,2,0.000178798091251651,0.000174075804268101,0.000217523568220971,0.000191482496781869,43.85601,231.370886,39.3727,187.330989,0,0,0,0
20,0.05,0.513007013094838,6,1000,13,5,9,4,3,3,3,3,0.000271548223406023,0.000269888022550624,0.000270363863316853,0.000269463150930916,37.41675,193.069723,39.476428,205.412179,0,0,0,0
20,0.05,0.535588915508217,6,1000,14,10,11,8,2,2,2,2,0.000268825334069732,0.00026804364133883,0.000257631183103075,0.000266658218584191,48.521852,219.343679,40.567449,214.033462,0,0,0,0
20,0.05,0.543161702349513,6,2000,10,6,8,3,2,2,2,2,0.000150704936753745,0.000150617218837655,0.000149278947895497,0.000150624371302137,83.96915,394.615429,78.657058,384.745156,0,0,0,0
20,0.05,0.554250047240523,6,2000,16,9,11,6,1,1,1,1,0.000130856896506391,0.000127419156378796,0.000127456503282959,0.000127496090940298,113.170297,470.79411,77.690111,404.651873,0,0,0,0
20,0.05,0.532090612465879,6,2000,24,16,8,11,0,0,2,0,0.000149293432230164,0.000141669120389572,0.000173796878731299,0.000140204381666796,107.326013,385.946456,68.467941,337.055586,0,0,0,0
20,0.05,0.511855134792483,6,2000,5,3,3,2,3,3,3,3,0.000158990240386201,0.00015915796362075,0.00015915796362075,0.000159145980770074,85.853215,348.450418,79.618417,312.38154,0,0,0,0
20,0.05,0.523989901128259,6,2000,9,3,2,1,3,3,3,3,0.000169838358705644,0.000169682759582003,0.000169617992947964,0.000169593286216814,83.705929,359.768803,76.307035,353.88935,0,0,0,0
20,0.01,0.689297152402248,7,500,9,4,9,5,0,0,0,0,8.59906203738976e-06,8.43731757379661e-06,8.59906203738976e-06,3.70811706015331e-05,51.132482,205.189277,53.203319,192.506915,0,0,0,0
20,0.01,1.20232531752582,7,500,15,6,1,0,0,0,2,2,9.87419444707428e-06,9.89495533957792e-06,0.00227323442498173,0.00227322502550037,46.904554,206.289411,56.88621,219.423003,0,0,0,0
20,0.01,0.541984043550534,7,500,6,2,6,1,0,0,0,0,5.56163313885407e-06,5.22882715479507e-06,5.56163313885407e-06,4.98071746492071e-06,43.779193,198.884094,43.64501,170.6129,0,0,0,0
20,0.01,0.595506579878162,7,500,10,1,7,1,0,0,0,0,2.77433142000926e-05,2.97917165653002e-05,3.03659639252365e-05,2.97917165653002e-05,37.094815,181.111556,39.548664,173.562356,0,0,0,0
20,0.01,0.626706482076604,7,500,10,3,6,0,0,0,0,0,4.04385039128517e-06,3.74490782587982e-06,3.94478532758662e-06,3.45276150159597e-06,39.085109,185.343287,46.027055,194.195518,0,0,0,0
20,0.01,0.908990970311066,7,1000,12,7,11,6,0,0,0,0,1.70236601946714e-06,1.6713544883594e-06,1.69997234655428e-06,1.66253560927019e-06,87.173026,315.256009,75.116722,278.663574,0,0,0,0
20,0.01,0.76609357562483,7,1000,14,10,10,5,0,0,0,0,6.72275609522238e-06,5.7002160177971e-06,3.29569233247052e-06,3.21186533359439e-06,80.828847,297.466164,69.73706,287.551677,0,0,0,0
20,0.01,0.685069586974103,7,1000,16,2,6,2,0,0,0,0,7.99341359296263e-06,5.43351124379841e-06,5.54767791196241e-06,5.43351124379841e-06,78.022176,306.756973,76.522102,289.925794,0,0,0,0
20,0.01,0.676519056039388,7,1000,8,3,8,2,0,0,0,0,1.74599202299441e-06,1.64809562161979e-06,1.7426185007865e-06,1.60932643548442e-06,83.093865,309.110094,84.671193,332.598183,0,0,0,0
20,0.01,0.767619075010699,7,1000,7,2,3,8,0,0,0,0,3.92022570747769e-06,3.77336844196209e-06,3.84606276104874e-06,4.49201922220061e-06,79.398014,340.093769,88.968808,332.574649,0,0,0,0
20,0.01,0.687228567525708,7,2000,3,1,2,1,0,0,0,0,4.20845629172298e-06,4.17018533163971e-06,4.19006126365072e-06,4.17018533163971e-06,194.607122,683.485009,174.273865,733.99077,0,0,0,0
20,0.01,0.828587365551223,7,2000,4,1,1,1,0,0,0,0,6.96501447151496e-06,6.95453203370318e-06,6.95453203370318e-06,6.95453203370318e-06,207.447376,809.10167,184.773656,712.815803,0,0,0,0
20,0.01,0.691826573292072,7,2000,2,0,0,0,0,0,0,0,1.28268542032155e-06,1.23321483943452e-06,1.23321483943452e-06,1.23321483943452e-06,213.867436,811.900217,174.808251,891.454729,0,0,0,0
20,0.01,0.707267850696086,7,2000,13,1,3,0,0,0,0,0,9.9763195630073e-06,9.80036002387969e-06,9.84986425090475e-06,9.76721296030618e-06,267.161761,1009.793479,207.411086,869.243877,0,0,0,0
20,0.01,0.920322293902453,7,2000,9,4,3,5,0,0,0,0,8.82120000204791e-06,8.82127198021485e-06,8.81195015827504e-06,8.82708961497489e-06,266.945882,1026.134581,192.73241,950.114998,0,0,0,0
20,0.02,1.25973326779573,8,500,27,13,22,6,2,2,2,3,6.79057153688095e-05,6.19465246207357e-05,6.28977766185223e-05,0.000154240978680968,67.522778,275.231222,62.606153,236.88439,0,0,0,0
20,0.02,1.18639287354663,8,500,17,11,16,8,2,2,2,2,0.000109496396821819,0.000107805640174983,0.000107572970572375,0.000107753023232724,64.067962,264.499474,57.554157,229.084047,0,0,0,0
20,0.02,1.27626216051205,8,500,31,24,25,8,2,2,2,3,0.000244273046042646,0.000243191873736896,0.000141806284809477,0.000178048275806499,56.642806,247.417088,58.609948,221.336837,0,0,0,0
20,0.02,0.940399177687622,8,500,17,6,15,9,3,3,3,2,0.000162774466373205,0.000154831085763162,0.000161647585435824,7.65167010296355e-05,50.973844,219.486206,49.739476,209.735076,0,0,0,0
20,0.02,1.32876537023495,8,500,13,7,13,6,2,2,2,2,7.94037016762423e-05,7.91374507032689e-05,7.94037016762423e-05,7.72226984104428e-05,50.36284,242.511214,56.891527,236.759453,0,0,0,0
20,0.02,1.20971412378794,8,1000,15,9,16,8,2,2,2,2,6.9310274369373e-05,6.9364411302062e-05,6.93108303558529e-05,6.93614621119963e-05,94.567768,340.166853,89.528411,336.040842,0,0,0,0
20,0.02,1.15917308847735,8,1000,15,13,15,8,2,2,2,2,4.43757582811612e-05,4.43599972833324e-05,4.43757582811612e-05,4.43105489574217e-05,93.38176,366.954582,88.313458,369.391411,0,0,0,0
